,Id,SalePrice
495,1956,302969.79715858446
496,1957,155407.5129744254
497,1958,302368.5803688988
498,1959,143075.2663707026
499,1960,113590.23677782415
500,1961,126068.93630483016
501,1962,96324.04943952076
502,1963,103455.37573465075
503,1964,109141.05660617736
504,1965,148694.49428903463
505,1966,141259.93365739138
506,1967,293483.01230693294
507,1968,409594.3344686766
508,1969,368176.35082856007
509,1970,408410.3371069249
510,1971,433400.7585017377
511,1972,358215.29624056246
512,1973,274870.18322287383
513,1974,335475.01300729776
514,1975,462716.354756321
515,1976,276564.7861735084
516,1977,350332.695085802
517,1978,348987.14056736894
518,1979,314418.28642184846
519,1980,194244.5165013183
520,1981,325024.91380324913
521,1982,226645.01424382767
522,1983,215341.6882828945
523,1984,168611.07292452006
524,1985,220343.0775709229
525,1986,208493.48901766565
526,1987,183923.50451075713
527,1988,177263.26973691094
528,1989,191298.61697339138
529,1990,214983.19937254195
530,1991,223352.80103810268
531,1992,214892.1709173054
532,1993,172914.89763583668
533,1994,228368.8957535204
534,1995,181216.5446820166
535,1996,250386.11032013243
536,1997,311815.5677480415
537,1998,307318.16064911225
538,1999,272238.1184721896
539,2000,311629.47049206996
540,2001,277303.4841378339
541,2002,244039.76043492364
542,2003,251840.98653719784
543,2004,277347.78519651724
544,2005,224534.64039477613
545,2006,223221.91443257063
546,2007,246209.58177266805
547,2008,209988.81927494876
548,2009,200278.6255566782
549,2010,192445.57338971563
550,2011,137295.0040911836
551,2012,177904.3694761426
552,2013,180628.03402260656
553,2014,187467.32994023303
554,2015,203083.51777540872
555,2016,196659.64890012244
556,2017,199046.93132025513
557,2018,124944.46486896995
558,2019,133393.968154923
559,2020,106306.68823788375
560,2021,109398.1033940829
561,2022,178245.87112089572
562,2023,145208.17709165852
563,2024,259407.04151469955
564,2025,351256.2086028045
565,2026,183895.09573046758
566,2027,162481.29200630725
567,2028,152864.4951262089
568,2029,169357.59329778934
569,2030,264639.439588335
570,2031,223782.4493385953
571,2032,247641.8111017785
572,2033,252390.1107437636
573,2034,173989.990123389
574,2035,215313.93557109864
575,2036,193686.14311154332
576,2037,201930.29926116543
577,2038,304933.1743033498
578,2039,211914.16877431743
579,2040,312874.1775727904
580,2041,271427.57132230216
581,2042,206244.61793887004
582,2043,172562.98767516308
583,2044,167608.48375210442
584,2045,208407.43629824283
585,2046,144436.66739132509
586,2047,142393.95563966077
587,2048,141358.12722814258
588,2049,141053.09961050953
589,2050,171313.12122536905
590,2051,108777.36249897256
591,2052,130992.11024453536
592,2053,147626.8817637082
593,2054,92837.18091276879
594,2055,151767.7919176319
595,2056,144428.3023012381
596,2057,119406.80084313027
597,2058,211865.97257906274
598,2059,134217.00083704025
599,2060,164972.53329460672
600,2061,168266.65675533575
601,2062,132322.30071557898
602,2063,119660.17475377873
603,2064,136190.36075740715
604,2065,116147.17718640412
605,2066,168655.67169568798
606,2067,126311.50110744557
607,2068,143081.53008294487
608,2069,84462.35971158459
609,2070,113621.81476917272
610,2071,100670.61046581747
611,2072,138431.05308981222
612,2073,134090.07979002915
613,2074,177670.79475838426
614,2075,145489.01843549684
615,2076,120133.22130053231
616,2077,150997.5167948976
617,2078,126505.5718969125
618,2079,130426.83442352926
619,2080,116997.67577500874
620,2081,125007.74706553231
621,2082,122133.02322106302
622,2083,144984.48094516515
623,2084,113599.96591021193
624,2085,122596.4864919775
625,2086,113099.38699212685
626,2087,119824.10777534534
627,2088,98019.15667457964
628,2089,90295.08647890936
629,2090,130226.03230219519
630,2091,111764.05167957621
631,2092,123351.01768054537
632,2093,114033.44734157177
633,2094,114642.15379422673
634,2095,149170.73196296027
635,2096,90961.99498770814
636,2097,98109.65318952761
637,2098,145810.81422758542
638,2099,60253.77493782039
639,2100,88118.7480948102
640,2101,113895.38168919217
641,2102,130792.66599007997
642,2103,107157.93511842744
643,2104,135750.582738552
644,2105,124753.38626985071
645,2106,70965.6276003271
646,2107,191327.8917506779
647,2108,116259.71676203594
648,2109,112054.36535095796
649,2110,121659.64337987735
650,2111,137037.55273343012
651,2112,135222.02574736014
652,2113,118167.55169767821
653,2114,112112.23223893961
654,2115,152864.27012517204
655,2116,116911.40805859727
656,2117,142565.7043396472
657,2118,124850.41351780403
658,2119,112041.05256083838
659,2120,115131.30188246831
660,2121,104079.12971577709
661,2122,111523.23133879126
662,2123,93252.70024777141
663,2124,163245.03280962605
664,2125,125114.3234867983
665,2126,152746.98798506823
666,2127,158107.06655673822
667,2128,128763.29821360609
668,2129,94879.54930892293
669,2130,131987.58622287255
670,2131,145300.20714975832
671,2132,108802.79826601486
672,2133,119970.51729811219
673,2134,119284.03357489163
674,2135,101705.1205021186
675,2136,77511.2875777717
676,2137,109691.80551489728
677,2138,130481.6078940664
678,2139,150478.56710796876
679,2140,136820.72116423913
680,2141,152993.84627161035
681,2142,131578.0271348504
682,2143,145780.99955069297
683,2144,118714.27882020491
684,2145,137510.6339842268
685,2146,160547.79621147775
686,2147,144896.70680837135
687,2148,132788.99889907695
688,2149,142187.19240547894
689,2150,224827.68575717433
690,2151,122002.86438328063
691,2152,157665.4908057702
692,2153,162172.08778637636
693,2154,101405.91692360926
694,2155,132967.35084988258
695,2156,240607.84216087172
696,2157,230745.34945892205
697,2158,240820.85161253152
698,2159,215759.66237716487
699,2160,177368.18266989186
700,2161,242122.4199486689
701,2162,388038.90554238576
702,2163,336261.72261592693
703,2164,256360.93908769562
704,2165,195017.91652222417
705,2166,154140.62722237327
706,2167,212242.19381322718
707,2168,196648.96084845482
708,2169,194082.51493464428
709,2170,214297.55452761357
710,2171,152690.9415284471
711,2172,134311.48702033868
712,2173,173289.98742960318
713,2174,226203.40788432243
714,2175,288025.78516668937
715,2176,314380.3701251234
716,2177,245959.4947619818
717,2178,212616.86535073048
718,2179,141513.57362579985
719,2180,196847.82236882835
720,2181,194198.61912732842
721,2182,226270.36850742565
722,2183,193961.5394998227
723,2184,124867.68058331768
724,2185,125314.12964463086
725,2186,140871.84858086478
726,2187,151757.23236647982
727,2188,155442.02449852016
728,2189,247611.39616363734
729,2190,82349.70304174734
730,2191,81190.81815923918
731,2192,87900.36063241809
732,2193,103109.69610315979
733,2194,103866.95602467583
734,2195,107758.47101665782
735,2196,104612.22020083801
736,2197,118510.22521199785
737,2198,156045.08713104192
738,2199,179491.8693039759
739,2200,134760.41366339527
740,2201,138471.4029123202
741,2202,199801.8313941299
742,2203,147678.8853633295
743,2204,172646.43235383416
744,2205,116502.14123316456
745,2206,131661.1447788127
746,2207,207528.37855576372
747,2208,248269.4578716004
748,2209,212469.54109826032
749,2210,123729.66184899845
750,2211,118110.90847111846
751,2212,118396.8164807203
752,2213,104414.07813758268
753,2214,132710.6816511285
754,2215,104051.82570831111
755,2216,141298.05776351248
756,2217,65483.1344737758
757,2218,80453.95669173192
758,2219,75766.40620334767
759,2220,73807.64736664548
760,2221,310131.55866780353
761,2222,262715.7846851782
762,2223,288891.1978701626
763,2224,220203.47524367858
764,2225,131350.04260388255
765,2226,180116.3713879109
766,2227,201459.48442422604
767,2228,274470.2844306662
768,2229,240098.73106822505
769,2230,157915.45110795763
770,2231,212295.9932795475
771,2232,182800.00300249137
772,2233,175483.40184715512
773,2234,242355.56787855423
774,2235,215905.2373394263
775,2236,255112.48559539864
776,2237,321787.7128596405
777,2238,204196.11001988556
778,2239,105881.07687852076
779,2240,156061.72059251493
780,2241,143916.64057574773
781,2242,126838.22805832105
782,2243,128462.63560569964
783,2244,98637.91710971054
784,2245,96595.6179547489
785,2246,138314.2784179091
786,2247,111723.6857713022
787,2248,124990.14144283364
788,2249,124439.46374979429
789,2250,132821.59581690695
790,2251,113251.92833674904
791,2252,176388.88232953657
792,2253,161445.71982156846
793,2254,180691.3964066698
794,2255,186569.57085978703
795,2256,175705.05787463154
796,2257,208830.25057796808
797,2258,167320.89935358072
798,2259,178181.68238411203
799,2260,147698.01597815962
800,2261,193382.5754603648
801,2262,205550.52382386074
802,2263,362764.9529827846
803,2264,447533.023821948
804,2265,154754.20149091072
805,2266,286394.57146372553
806,2267,336733.25271123997
807,2268,390427.05010168045
808,2269,157144.04688301863
809,2270,189149.5356397901
810,2271,215445.06720930815
811,2272,197468.9095538413
812,2273,162322.8903073211
813,2274,176875.39002502794
814,2275,154357.44275254488
815,2276,181383.0836274142
816,2277,178408.7583820707
817,2278,150070.29747045276
818,2279,127985.31420158167
819,2280,110645.60095155629
820,2281,172719.97243604818
821,2282,181646.65578112158
822,2283,103437.07799707456
823,2284,112156.68022128026
824,2285,139137.03007356197
825,2286,126320.27320487173
826,2287,354667.4260404957
827,2288,272664.83156922355
828,2289,356395.38992543006
829,2290,421963.435786922
830,2291,331998.60362575424
831,2292,418947.7584135676
832,2293,451482.149988516
833,2294,402560.37736642675
834,2295,456654.18963351153
835,2296,265016.1546267817
836,2297,331534.9844561692
837,2298,339448.4430227513
838,2299,362194.00085594616
839,2300,325763.81903152075
840,2301,307869.12709064607
841,2302,247443.19995531667
842,2303,249744.15176052385
843,2304,245250.00368124322
844,2305,190626.79342259653
845,2306,187682.72620321508
846,2307,198501.14489078434
847,2308,227583.45437948746
848,2309,278718.33184595645
849,2310,220315.47865725495
850,2311,203358.47225716378
851,2312,171410.91441731766
852,2313,173954.94773087534
853,2314,172837.75065870665
854,2315,178488.84855664975
855,2316,195896.24393706094
856,2317,183339.35153360886
857,2318,176278.13568049323
858,2319,180633.52620683867
859,2320,184835.3829966674
860,2321,243171.96383170303
861,2322,179495.52792822363
862,2323,185448.12069281552
863,2324,183970.6736208296
864,2325,214190.86190164112
865,2326,175745.643932377
866,2327,208459.03425366082
867,2328,221342.19611776737
868,2329,189334.34567702154
869,2330,181828.68714520475
870,2331,337027.68127061595
871,2332,389098.0946670469
872,2333,318311.38712519535
873,2334,258033.29010569563
874,2335,279023.016232564
875,2336,306525.3350569214
876,2337,196249.07482515072
877,2338,261590.3094477667
878,2339,228660.77061268
879,2340,367870.02305230126
880,2341,214159.97241298287
881,2342,236459.19149436848
882,2343,229529.51121234696
883,2344,225704.6394946159
884,2345,233650.73538254175
885,2346,214647.63003782817
886,2347,197187.38661822607
887,2348,235384.76276375947
888,2349,174104.41100650537
889,2350,296845.4853301904
890,2351,249800.89161219838
891,2352,243245.49914543354
892,2353,245357.46335675978
893,2354,132773.73554791888
894,2355,145008.1438979284
895,2356,150785.52626022522
896,2357,195087.8794309782
897,2358,199854.68860498263
898,2359,127122.04528836523
899,2360,120915.30171112354
900,2361,142881.8425376099
901,2362,255554.2278509845
902,2363,140690.20111984637
903,2364,154944.06287402488
904,2365,217497.36331771896
905,2366,196880.24817148113
906,2367,227556.08217625524
907,2368,212584.25636955816
908,2369,219381.96338268096
909,2370,172172.45790611795
910,2371,166061.23719925425
911,2372,184447.447428699
912,2373,271989.2696080075
913,2374,302883.30844971555
914,2375,239748.9769125716
915,2376,273262.46611973515
916,2377,309129.69382713956
917,2378,151846.1021674493
918,2379,195671.7605177753
919,2380,145166.5747688025
920,2381,164961.35594162374
921,2382,202963.06084816018
922,2383,201101.55091622352
923,2384,239489.19587966334
924,2385,161861.908888045
925,2386,135551.96377608547
926,2387,134135.94103311436
927,2388,103965.98171140908
928,2389,124190.35013045237
929,2390,150263.56250449474
930,2391,142003.3830974474
931,2392,113910.26625440034
932,2393,169500.4894596622
933,2394,146760.48421992135
934,2395,204907.76118922274
935,2396,146099.74910149566
936,2397,204387.0427007418
937,2398,129343.276399204
938,2399,64564.84581367548
939,2400,68099.1902970968
940,2401,122804.26180882199
941,2402,137494.1070325015
942,2403,142049.60473851964
943,2404,151659.72888553416
944,2405,158696.2367883406
945,2406,141016.09714127134
946,2407,127009.7582789193
947,2408,145445.03463514362
948,2409,128219.58479598426
949,2410,163101.53028654668
950,2411,118240.0661046283
951,2412,151275.16333153573
952,2413,133793.9474598158
953,2414,148144.53661498788
954,2415,133109.6214588442
955,2416,126779.64521699185
956,2417,135652.57344175977
957,2418,133180.6648280807
958,2419,129079.7068896661
959,2420,125216.15214459301
960,2421,139608.9029626579
961,2422,109586.2526782486
962,2423,118167.22072127907
963,2424,152341.4741230508
964,2425,184057.76925635198
965,2426,123943.5291119375
966,2427,127716.09271366155
967,2428,173251.4128072263
968,2429,114954.83798448175
969,2430,132015.576143128
970,2431,114176.29507346774
971,2432,143116.00878563244
972,2433,146144.7815506215
973,2434,139782.33786040067
974,2435,146759.9157689995
975,2436,110754.47838438638
976,2437,107009.76491502792
977,2438,124946.58755088886
978,2439,108070.35029327132
979,2440,124946.1284543373
980,2441,95159.61030420585
981,2442,104180.24929694086
982,2443,126036.3679227347
983,2444,125041.94930338959
984,2445,89843.47931092209
985,2446,131308.16772877655
986,2447,181963.17599341023
987,2448,134201.22768038962
988,2449,115042.68410199886
989,2450,149335.4998702617
990,2451,121164.00328650039
991,2452,197836.18761703832
992,2453,98127.37578189537
993,2454,117410.53075586526
994,2455,110757.51708893648
995,2456,126512.4297060385
996,2457,129161.81493610502
997,2458,123104.50055556095
998,2459,111070.67749103431
999,2460,141283.6480610121
1000,2461,125047.19296684743
1001,2462,131812.04631869015
1002,2463,122847.43979229152
1003,2464,158324.66135422053
1004,2465,133433.08311422882
1005,2466,118175.62383911374
1006,2467,133352.25115766493
1007,2468,91782.82837238585
1008,2469,88395.22880580332
1009,2470,184540.68344229984
1010,2471,197199.14607629986
1011,2472,154983.4605868311
1012,2473,113287.90619466724
1013,2474,86016.78157193004
1014,2475,208552.07155661294
1015,2476,113377.94467356523
1016,2477,125820.17992261222
1017,2478,153420.13554193475
1018,2479,109465.67485025519
1019,2480,147376.45383731375
1020,2481,122846.03306243566
1021,2482,129001.33939088896
1022,2483,113222.2918472899
1023,2484,123356.08780709226
1024,2485,126087.96893676
1025,2486,146272.454434957
1026,2487,174095.15464051775
1027,2488,156940.02687520883
1028,2489,155374.59052034045
1029,2490,147260.35217945033
1030,2491,92905.45285235594
1031,2492,195889.73909452348
1032,2493,148317.72999304772
1033,2494,148309.7284035979
1034,2495,90510.61115254372
1035,2496,231809.43817757018
1036,2497,145535.60705170146
1037,2498,117339.74171414289
1038,2499,90060.4530731375
1039,2500,126931.70581829682
1040,2501,132984.06848988897
1041,2502,136916.09867541207
1042,2503,97199.58509891247
1043,2504,181721.10247553722
1044,2505,228419.54603671236
1045,2506,251938.9933440154
1046,2507,285977.1926066695
1047,2508,251551.03548288887
1048,2509,221280.46339514042
1049,2510,225843.22233523766
1050,2511,180604.49778726933
1051,2512,209890.4179329928
1052,2513,221307.75209239384
1053,2514,241259.5914866649
1054,2515,150482.04517406813
1055,2516,174212.0359389772
1056,2517,142886.3941571174
1057,2518,151351.71045427577
1058,2519,235681.44652254926
1059,2520,218424.95265387863
1060,2521,190539.25619608245
1061,2522,222145.58572924617
1062,2523,121597.26754064075
1063,2524,138595.07536101132
1064,2525,144517.26123005827
1065,2526,139086.93941868565
1066,2527,119901.4048208092
1067,2528,131079.9035178767
1068,2529,139605.56426701747
1069,2530,126517.08578740692
1070,2531,249457.83978891754
1071,2532,228219.36635335762
